(1, 0.06836704)
(51, 0.09547940)
(101, 0.07898451)
(151, 0.08983781)
(201, 0.08061524)
(251, 0.07576822)
(301, 0.06351520)
(351, 0.04918971)
(401, 0.05925173)
(451, 0.05420317)
(501, 0.04928292)
(551, 0.04470820)
(601, 0.04958720)
(651, 0.04985573)
(701, 0.04823420)
(751, 0.05093443)
(801, 0.04266505)
(851, 0.04024498)
(901, 0.04729857)
(951, 0.04388655)
(1001, 0.04218067)
(1051, 0.04492618)
(1101, 0.04022955)
(1151, 0.04140913)
(1201, 0.03926549)
(1251, 0.04202552)
(1301, 0.03881265)
(1351, 0.04223004)
(1401, 0.04068641)
(1451, 0.03979889)
(1501, 0.03947195)
(1551, 0.03710471)
(1601, 0.03916196)
(1651, 0.03722092)
(1701, 0.04471678)
(1751, 0.03783046)
(1801, 0.04043933)
(1851, 0.03902672)
(1901, 0.03783842)
(1951, 0.04177980)
(2001, 0.04523771)
(2051, 0.03912343)
(2101, 0.04117626)
(2151, 0.03841355)
(2201, 0.04156208)
(2251, 0.03739594)
(2301, 0.03591882)
(2351, 0.03546175)
(2401, 0.03685989)
(2451, 0.04058353)
(2501, 0.03873968)
(2551, 0.03781447)
(2601, 0.03929571)
(2651, 0.03589571)
(2701, 0.04320883)
(2751, 0.03664237)
(2801, 0.03747560)
(2851, 0.03678608)
(2901, 0.03748766)
(2951, 0.03699614)
(3001, 0.03700896)
(3051, 0.03850873)
(3101, 0.03843782)
(3151, 0.03823315)
(3201, 0.03814942)
(3251, 0.03953610)
(3301, 0.04101794)
(3351, 0.03874815)
(3401, 0.03805696)
(3451, 0.03625454)
(3501, 0.03666325)
(3551, 0.03246371)
(3601, 0.03681400)
(3651, 0.03281639)
(3701, 0.03822130)
(3751, 0.03461255)
(3801, 0.03548120)
(3851, 0.04182718)
(3901, 0.03925481)
(3951, 0.03493315)
(4001, 0.03283700)
(4051, 0.03693710)
(4101, 0.04142163)
(4151, 0.04184833)
(4201, 0.03832317)
(4251, 0.03826711)
(4301, 0.03574251)
(4351, 0.03765027)
(4401, 0.03742839)
(4451, 0.03422128)
(4501, 0.03974437)
(4551, 0.03580068)
(4601, 0.03759601)
(4651, 0.03779140)
(4701, 0.03911997)
(4751, 0.03715936)
(4801, 0.03828786)
(4851, 0.04150536)
(4901, 0.03628612)
(4951, 0.03726646)
(5001, 0.03709559)
(5051, 0.03804294)
(5101, 0.03623948)
(5151, 0.03785590)
(5201, 0.03765954)
(5251, 0.03516110)
(5301, 0.04103974)
(5351, 0.04017458)
(5401, 0.03337822)
(5451, 0.03765115)
(5501, 0.03744433)
(5551, 0.04002939)
(5601, 0.03952270)
(5651, 0.03636484)
(5701, 0.03583548)
(5751, 0.03749076)
(5801, 0.03765934)
(5851, 0.03647085)
(5901, 0.03878436)
(5951, 0.03484947)
(6001, 0.03483807)
(6051, 0.03712896)
(6101, 0.04146978)
(6151, 0.04339565)
(6201, 0.03504349)
(6251, 0.03687644)
(6301, 0.03802602)
(6351, 0.04026200)
(6401, 0.03848967)
(6451, 0.04269833)
(6501, 0.03669178)
(6551, 0.03550038)
(6601, 0.03870051)
(6651, 0.04098823)
(6701, 0.04152524)
(6751, 0.03744101)
(6801, 0.03654310)
(6851, 0.03599652)
(6901, 0.04052556)
(6951, 0.04084129)
(7001, 0.03846605)
(7051, 0.03392229)
(7101, 0.03702852)
(7151, 0.03945195)
(7201, 0.03635000)
(7251, 0.03454509)
(7301, 0.04266150)
(7351, 0.03714872)
(7401, 0.03312903)
(7451, 0.03799343)
(7501, 0.03413689)
(7551, 0.03845002)
(7601, 0.04041320)
(7651, 0.03793296)
(7701, 0.04195780)
(7751, 0.03649141)
(7801, 0.04125773)
(7851, 0.03684696)
(7901, 0.03646578)
(7951, 0.03805413)
(8001, 0.03905753)
(8051, 0.03690969)
(8101, 0.03434937)
(8151, 0.03712573)
(8201, 0.03546419)
(8251, 0.03939297)
(8301, 0.03964087)
(8351, 0.03483836)
(8401, 0.04106125)
(8451, 0.03582577)
(8501, 0.03327206)
(8551, 0.03582500)
(8601, 0.03505119)
(8651, 0.03731894)
(8701, 0.04230861)
(8751, 0.04032242)
(8801, 0.03588219)
(8851, 0.03627287)
(8901, 0.03730253)
(8951, 0.03799406)
(9001, 0.03903510)
(9051, 0.03892966)
(9101, 0.03021520)
(9151, 0.03970590)
(9201, 0.03674129)
(9251, 0.03163066)
(9301, 0.03764414)
(9351, 0.04163465)
(9401, 0.03876939)
(9451, 0.03597729)
(9501, 0.03495124)
(9551, 0.03899815)
(9601, 0.03730803)
(9651, 0.03563499)
(9701, 0.03906647)
(9751, 0.03424358)
(9801, 0.03693986)
(9851, 0.03719692)
(9901, 0.03763964)
(9951, 0.03945655)
(10001, 0.03422472)
(10051, 0.03468488)
(10101, 0.03825182)
(10151, 0.03728682)
(10201, 0.03327490)
(10251, 0.03719805)
(10301, 0.03775504)
(10351, 0.03523741)
(10401, 0.03696328)
(10451, 0.03528490)
(10501, 0.03642810)
(10551, 0.03727741)
(10601, 0.03674507)
(10651, 0.03587058)
(10701, 0.03952285)
(10751, 0.03701965)
(10801, 0.03666425)
(10851, 0.03409448)
(10901, 0.03678734)
(10951, 0.04215948)
(11001, 0.03987302)
(11051, 0.03887348)
(11101, 0.03624387)
(11151, 0.04097825)
(11201, 0.03416070)
(11251, 0.03678965)
(11301, 0.03484975)
(11351, 0.03847826)
(11401, 0.03646887)
(11451, 0.03902673)
(11501, 0.03791108)
(11551, 0.03559227)
(11601, 0.03612029)
(11651, 0.04190173)
(11701, 0.03664544)
(11751, 0.03391868)
(11801, 0.03200757)
(11851, 0.03729769)
(11901, 0.03675005)
(11951, 0.03510705)
(12001, 0.03505722)
(12051, 0.04136100)
(12101, 0.03288688)
(12151, 0.03705704)
(12201, 0.03767918)
(12251, 0.03644983)
(12301, 0.03713311)
(12351, 0.03474847)
(12401, 0.03421898)
(12451, 0.03676694)
(12501, 0.03795985)
(12551, 0.03514836)
(12601, 0.03311499)
(12651, 0.03835171)
(12701, 0.03565806)
(12751, 0.03400553)
(12801, 0.03813984)
(12851, 0.03614370)
(12901, 0.03635534)
(12951, 0.03696474)
(13001, 0.03642095)
(13051, 0.03827914)
(13101, 0.03290049)
(13151, 0.03540950)
(13201, 0.03999319)
(13251, 0.03910473)
(13301, 0.03328758)
(13351, 0.03421691)
(13401, 0.03476772)
(13451, 0.03221661)
(13501, 0.03512780)
(13551, 0.04199919)
(13601, 0.03465816)
(13651, 0.03748612)
(13701, 0.03724809)
(13751, 0.03495841)
(13801, 0.03793789)
(13851, 0.03670893)
(13901, 0.03294500)
(13951, 0.03412580)
(14001, 0.03500444)
(14051, 0.03726563)
(14101, 0.03728077)
(14151, 0.03933544)
(14201, 0.03487466)
(14251, 0.03375415)
(14301, 0.03466449)
(14351, 0.03356304)
(14401, 0.03235940)
(14451, 0.03126608)
(14501, 0.03687935)
(14551, 0.03922323)
(14601, 0.03657171)
(14651, 0.03799858)
(14701, 0.03661587)
(14751, 0.03484054)
(14801, 0.04090958)
(14851, 0.03941550)
(14901, 0.03867259)
(14951, 0.03908869)
(15001, 0.03650674)
(15051, 0.03804075)
(15101, 0.03723354)
(15151, 0.03554456)
(15201, 0.03429321)
(15251, 0.03419213)
(15301, 0.03681994)
(15351, 0.03484166)
(15401, 0.03986751)
(15451, 0.03572886)
(15501, 0.03122328)
(15551, 0.03912647)
(15601, 0.03742652)
(15651, 0.03659863)
(15701, 0.03360033)
(15751, 0.03665792)
(15801, 0.03529780)
(15851, 0.03324945)
(15901, 0.03711889)
(15951, 0.03468635)
(16001, 0.03680330)
(16051, 0.03580118)
(16101, 0.03865162)
(16151, 0.03689745)
(16201, 0.03080381)
(16251, 0.03349759)
(16301, 0.03382455)
(16351, 0.03403887)
(16401, 0.03909485)
(16451, 0.03691741)
(16501, 0.04008471)
(16551, 0.03905573)
(16601, 0.03245337)
(16651, 0.03837475)
(16701, 0.03674429)
(16751, 0.03329344)
(16801, 0.03409807)
(16851, 0.03877733)
(16901, 0.03776872)
(16951, 0.03315679)
(17001, 0.04047113)
(17051, 0.03633894)
(17101, 0.03850747)
(17151, 0.03387874)
(17201, 0.03382475)
(17251, 0.03847560)
(17301, 0.03400230)
(17351, 0.03747527)
(17401, 0.04421590)
(17451, 0.03534209)
(17501, 0.04131889)
(17551, 0.03671926)
(17601, 0.03224561)
(17651, 0.03559083)
(17701, 0.03588287)
(17751, 0.03734518)
(17801, 0.03482556)
(17851, 0.03686924)
(17901, 0.03513869)
(17951, 0.03423903)
(18001, 0.03310478)
(18051, 0.03261739)
(18101, 0.03571896)
(18151, 0.03389708)
(18201, 0.03897566)
(18251, 0.03812992)
(18301, 0.03401218)
(18351, 0.03450809)
(18401, 0.03527402)
(18451, 0.03718631)
(18501, 0.03591824)
(18551, 0.03740445)
(18601, 0.03670200)
(18651, 0.04108633)
(18701, 0.04041229)
(18751, 0.03598714)
(18801, 0.03604857)
(18851, 0.03781082)
(18901, 0.03537700)
(18951, 0.03694290)
(19001, 0.03768273)
(19051, 0.03893747)
(19101, 0.03413532)
(19151, 0.03690143)
(19201, 0.03465208)
(19251, 0.03465310)
(19301, 0.03179110)
(19351, 0.03679559)
(19401, 0.03386921)
(19451, 0.03594819)
(19501, 0.03497846)
(19551, 0.03469222)
(19601, 0.03579202)
(19651, 0.03574150)
(19701, 0.03458786)
(19751, 0.03613022)
(19801, 0.03295434)
(19851, 0.03507971)
(19901, 0.03567192)
(19951, 0.03967578)
(20001, 0.03491131)
(20051, 0.03554705)
(20101, 0.03904898)
(20151, 0.03508407)
(20201, 0.03812265)
(20251, 0.03593504)
(20301, 0.03483395)
(20351, 0.03823705)
(20401, 0.04146483)
(20451, 0.03788839)
(20501, 0.03608831)
(20551, 0.03586659)
(20601, 0.03672721)
(20651, 0.03922100)
(20701, 0.03342563)
(20751, 0.03271516)
(20801, 0.03421441)
(20851, 0.03314885)
(20901, 0.03430944)
(20951, 0.04071626)
(21001, 0.03827376)
(21051, 0.03540762)
(21101, 0.03807843)
(21151, 0.03339967)
(21201, 0.03562355)
(21251, 0.03449321)
(21301, 0.03446990)
(21351, 0.03681487)
(21401, 0.03273147)
(21451, 0.03720155)
(21501, 0.03549799)
(21551, 0.03675290)
(21601, 0.03937250)
(21651, 0.03433347)
(21701, 0.03477151)
(21751, 0.03338999)
(21801, 0.03770710)
(21851, 0.04050202)
(21901, 0.03436714)
(21951, 0.03434126)
(22001, 0.03341663)
(22051, 0.03404976)
(22101, 0.03741806)
(22151, 0.03563625)
(22201, 0.03576934)
(22251, 0.03185258)
(22301, 0.03469084)
(22351, 0.03785894)
(22401, 0.03936730)
(22451, 0.03596194)
(22501, 0.03530160)
(22551, 0.03382121)
(22601, 0.03787987)
(22651, 0.03690583)
(22701, 0.03535013)
(22751, 0.03713240)
(22801, 0.03881589)
(22851, 0.03528173)
(22901, 0.03390176)
(22951, 0.03481754)
(23001, 0.03843921)
(23051, 0.03439702)
(23101, 0.03526363)
(23151, 0.03903048)
(23201, 0.03426160)
(23251, 0.03434017)
(23301, 0.03580156)
(23351, 0.03354638)
(23401, 0.03481614)
(23451, 0.03527584)
(23501, 0.03189788)
(23551, 0.03551728)
(23601, 0.03500402)
(23651, 0.03659938)
(23701, 0.03798763)
(23751, 0.03666430)
(23801, 0.03565245)
(23851, 0.03199713)
(23901, 0.03529321)
(23951, 0.03574633)
(24001, 0.03456702)
(24051, 0.03527147)
(24101, 0.03811324)
(24151, 0.03691075)
(24201, 0.03643904)
(24251, 0.03361769)
(24301, 0.03349249)
(24351, 0.03550735)
(24401, 0.03878374)
(24451, 0.04025628)
(24501, 0.03471246)
(24551, 0.03618452)
(24601, 0.03521212)
(24651, 0.03143131)
(24701, 0.03518324)
(24751, 0.03648039)
(24801, 0.04120516)
(24851, 0.03474284)
(24901, 0.03754849)
(24951, 0.03314120)
(25001, 0.03738236)
(25051, 0.03513727)
(25101, 0.03651547)
(25151, 0.03703662)
(25201, 0.03428638)
(25251, 0.03604270)
(25301, 0.03383382)
(25351, 0.03686538)
(25401, 0.03812722)
(25451, 0.03778339)
(25501, 0.03608056)
(25551, 0.03411616)
(25601, 0.03379004)
(25651, 0.03923181)
(25701, 0.03461234)
(25751, 0.03619822)
(25801, 0.03569373)
(25851, 0.03443046)
(25901, 0.03954800)
(25951, 0.03734644)
(26001, 0.03476762)
(26051, 0.03514956)
(26101, 0.03571267)
(26151, 0.04205901)
(26201, 0.03686765)
(26251, 0.03505122)
(26301, 0.03549372)
(26351, 0.03390749)
(26401, 0.03506966)
(26451, 0.03400807)
(26501, 0.03466200)
(26551, 0.03645101)
(26601, 0.03574458)
(26651, 0.03509996)
(26701, 0.03799609)
(26751, 0.03265835)
(26801, 0.03566822)
(26851, 0.03386696)
(26901, 0.03267440)
(26951, 0.03489853)
(27001, 0.03354068)
(27051, 0.03510531)
(27101, 0.03792783)
(27151, 0.03769891)
(27201, 0.03293219)
(27251, 0.03612257)
(27301, 0.03361423)
(27351, 0.03474947)
(27401, 0.03317329)
(27451, 0.03547468)
(27501, 0.03774520)
(27551, 0.03517083)
(27601, 0.03753521)
(27651, 0.03375877)
(27701, 0.03547411)
(27751, 0.03145006)
(27801, 0.03362511)
(27851, 0.03625119)
(27901, 0.03378526)
(27951, 0.03662088)
(28001, 0.03491306)
(28051, 0.03603974)
(28101, 0.03974137)
(28151, 0.03659755)
(28201, 0.03468955)
(28251, 0.03943153)
(28301, 0.03604753)
(28351, 0.03732674)
(28401, 0.03432120)
(28451, 0.03275017)
(28501, 0.03649967)
(28551, 0.03645450)
(28601, 0.03362672)
(28651, 0.03587217)
(28701, 0.03612033)
(28751, 0.03949950)
(28801, 0.03573529)
(28851, 0.03618035)
(28901, 0.03254204)
(28951, 0.03842341)
(29001, 0.03651235)
(29051, 0.03663708)
(29101, 0.03240119)
(29151, 0.03696412)
(29201, 0.03094023)
(29251, 0.03486763)
(29301, 0.03681028)
(29351, 0.03555263)
(29401, 0.03651578)
(29451, 0.03862160)
(29501, 0.03578812)
